date,latitude,longitude,descr_cat_veh,descr_agglo,descr_lum,age,descr_dispo_secu,descr_grav,descr_type_col
27,43.6333,6.63333,7,1,1,45.0,11,3,3
26,46.2,-0.416667,23,1,1,36.0,14,2,4
39,49.35,1.0,21,1,1,51.0,14,3,8
18,47.3167,5.0,7,2,1,37.0,11,3,1
21,48.7833,2.0,21,2,1,50.0,14,1,2
6,49.5167,0.333333,21,1,3,37.0,14,1,4
43,44.1833,4.85,21,1,3,56.0,14,2,3
32,47.2667,-1.45,7,1,1,43.0,11,2,1
17,45.1667,5.71667,21,2,1,81.0,15,1,2
19,48.0833,-1.68333,21,2,1,35.0,14,1,1
17,43.175,-0.116667,21,1,1,35.0,14,3,1
24,43.3583,-1.7,21,2,1,50.0,14,2,1
8,47.3167,6.13333,21,1,1,97.0,15,4,1
3,46.4333,-0.683333,21,1,1,60.0,14,3,4
28,48.6833,6.2,5,2,1,41.0,11,2,1
48,44.7667,-0.55,21,2,1,56.0,8,1,1
39,50.55,3.03333,21,1,1,42.0,14,4,7
21,43.3,-0.366667,21,2,1,48.0,14,1,2
45,45.2833,1.55,21,1,3,36.0,14,1,7
15,42.95,-0.05,21,1,1,87.0,14,3,2
45,47.75,-3.36667,21,2,2,58.0,14,1,4
30,49.1333,6.16667,12,1,1,33.0,5,4,2
21,50.4333,2.71667,21,2,1,26.0,14,2,3
44,48.65,2.41667,21,1,1,42.0,14,2,4
30,46.8333,4.98333,5,1,1,40.0,11,3,3
33,48.8167,3.08333,7,2,1,55.0,11,3,6
17,44.1,0.916667,7,2,1,49.0,11,3,1
50,46.9517,3.185,17,1,3,41.0,14,3,4
5,45.7833,3.08333,21,2,2,34.0,14,2,2
5,45.9333,4.68333,21,1,3,37.0,14,3,8
34,50.9333,1.75,21,1,1,25.0,14,1,2
34,50.6167,2.55,7,1,1,60.0,11,4,2
24,50.6333,3.06667,23,2,1,46.0,14,1,2
29,48.9167,-1.43333,21,1,1,43.0,14,3,3
15,50.2,2.81667,23,1,1,41.0,14,3,1
6,49.45,1.03333,21,1,1,40.0,14,2,7
27,49.0833,1.48333,21,2,1,48.0,14,1,2
22,45.4667,4.36667,21,2,1,39.0,14,2,1
34,43.4833,-1.48333,21,2,1,64.0,14,1,3
33,48.0,0.2,4,2,1,95.0,1,3,2
36,44.8,1.63333,21,1,1,32.0,14,4,2
40,48.9583,4.36667,21,2,2,53.0,15,2,8
48,50.3167,3.51667,21,1,1,45.0,14,1,2
27,48.5833,-2.81667,13,2,1,28.0,11,1,3
43,43.4833,-1.56667,21,2,2,34.0,14,1,1
2,49.1333,6.16667,21,2,1,36.0,14,2,1
14,48.9167,1.85,7,2,1,57.0,11,4,3
22,46.5833,0.333333,13,2,1,30.0,11,2,1
37,45.3667,4.75,21,1,1,40.0,14,3,3
11,48.0,0.2,7,2,2,70.0,11,1,8
37,49.0,2.16667,7,2,4,46.0,11,4,6
14,47.2167,-1.55,8,2,1,63.0,11,3,2
31,42.6833,2.88333,21,1,3,59.0,14,2,3
8,44.3,5.1,21,2,2,40.0,14,4,2
17,45.6333,3.58333,21,1,1,94.0,14,4,1
50,48.6333,7.73333,21,2,1,91.0,14,1,3
50,49.4167,1.1,20,2,1,59.0,8,1,1
6,47.3781,-0.108056,21,1,1,77.0,14,1,1
24,49.25,4.03333,7,2,1,51.0,11,3,1
2,49.1,6.7,21,2,3,33.0,14,1,3
42,48.3833,3.96667,7,1,1,46.0,11,3,1
48,49.6509,2.04917,8,2,1,31.0,11,3,3
50,48.5333,7.48333,21,2,1,38.0,14,1,1
20,49.35,2.71667,21,1,1,56.0,14,4,3
14,47.0556,0.487223,23,1,4,84.0,14,4,3
16,48.6167,7.7,7,2,1,42.0,11,3,1
42,43.1333,5.98333,5,2,1,31.0,11,3,1
41,46.0598,6.37251,21,1,1,39.0,14,2,2
40,47.6833,6.35,21,2,1,81.0,14,3,2
32,44.4083,-0.825,2,1,3,66.0,8,4,2
28,49.2667,2.36667,21,2,1,54.0,14,1,8
23,48.9,2.11667,10,2,4,42.0,14,1,1
22,43.15,0.933333,17,1,1,62.0,14,3,2
15,48.6833,6.15,21,1,1,66.0,14,2,4
2,43.6,1.43333,15,1,2,42.0,11,2,4
12,47.8167,2.3,7,1,1,36.0,11,4,4
5,43.9667,1.53333,21,1,3,41.0,14,4,2
29,49.35,3.98333,21,1,3,40.0,14,3,8
30,47.8667,3.98333,21,1,1,50.0,14,4,3
35,46.3167,-0.466667,4,2,1,24.0,7,3,1
43,45.8,4.16667,21,1,1,105.0,15,4,3
41,47.45,-0.466667,21,2,1,48.0,14,1,1
43,50.7,3.16667,21,1,2,56.0,8,2,1
10,49.65,-1.65,21,2,4,63.0,14,2,1
24,48.4167,-3.06667,21,1,1,49.0,14,1,3
47,48.05,6.58333,1,2,3,18.0,1,3,1
26,44.7667,-0.55,21,1,1,73.0,14,2,4
25,48.7333,2.33333,23,1,1,52.0,14,2,4
19,49.8,2.98333,21,1,3,81.0,14,4,4
41,44.7333,-0.683333,21,1,3,39.0,14,4,4
47,50.2833,3.96667,7,2,2,55.0,11,4,1
8,46.5833,0.333333,13,2,1,32.0,11,2,1
34,49.1167,-1.08333,7,1,1,50.0,11,4,4
16,49.2833,6.16667,7,1,3,69.0,11,4,4
38,43.4833,-1.56667,4,2,1,74.0,11,2,1
39,47.7333,6.05,7,1,1,64.0,11,4,3
30,45.6833,4.88333,21,2,1,33.0,14,2,1
42,49.35,6.05,21,2,1,52.0,14,2,8
30,48.0833,4.93333,4,2,1,24.0,5,4,1
26,48.9167,7.36667,13,2,1,29.0,11,3,4
29,44.0833,4.96667,13,1,3,30.0,11,2,3
26,48.0833,-1.68333,7,2,1,46.0,11,2,1
8,49.4,6.15,21,2,2,75.0,14,1,6
39,47.8833,1.95,14,2,1,64.0,11,2,6
49,45.75,-0.633333,21,2,4,67.0,14,4,2
27,49.1833,2.41667,21,2,1,37.0,14,3,2
24,48.8167,7.58333,21,2,1,55.0,14,2,1
42,46.9333,6.31667,21,1,1,56.0,14,4,3
25,48.5167,-2.78333,13,2,1,30.0,11,2,1
31,48.6909,7.11556,7,1,1,42.0,11,4,2
21,48.7,2.18333,21,2,1,95.0,14,2,8
23,43.1333,5.98333,8,1,4,40.0,11,4,8
15,45.0333,6.13333,7,1,1,40.0,11,4,3
3,43.5,6.48333,21,1,4,54.0,14,3,8
40,48.8167,1.95,13,2,1,36.0,11,1,2
48,48.7667,2.13333,24,1,5,58.0,14,1,2
52,48.6333,2.28333,21,1,4,67.0,14,1,4
8,43.9167,4.1,21,1,3,82.0,14,4,2
28,45.5667,-0.633333,21,1,3,74.0,14,3,4
23,49.0,1.91667,7,2,1,50.0,11,3,1
31,48.0333,5.28333,7,1,1,49.0,11,4,1
15,47.3833,0.683333,21,2,2,49.0,14,1,1
48,48.35,4.53333,21,1,1,38.0,14,2,3
30,48.15,4.21667,21,1,1,51.0,14,1,4
48,49.25,-0.15,21,1,3,85.0,14,4,1
37,43.3583,-1.775,21,1,1,78.0,14,1,3
27,48.6,-0.65,21,1,3,31.0,14,4,8
48,50.4333,3.06667,5,2,4,36.0,5,3,2
39,48.3833,7.56667,13,2,2,30.0,11,3,1
19,45.0,1.33333,21,1,1,78.0,8,3,8
24,50.6333,3.06667,10,2,1,58.0,14,1,2
45,44.6,-0.933333,17,1,1,63.0,14,3,7
5,47.2833,3.81667,21,2,1,86.0,14,3,2
45,50.6603,3.04389,21,2,1,86.0,14,1,3
37,49.45,1.03333,21,1,1,43.0,14,1,3
24,49.15,1.78333,7,2,2,38.0,11,4,2
41,50.4333,2.91667,21,2,4,33.0,14,1,3
46,49.3667,6.16667,21,2,1,70.0,14,2,4
49,48.0167,7.56667,10,1,1,70.0,14,2,3
21,47.5167,6.8,21,2,1,24.0,9,3,1
49,43.3,-0.366667,21,2,1,59.0,14,2,1
11,48.1942,1.93556,21,1,3,35.0,14,3,8
35,49.3167,2.45,5,1,3,50.0,11,4,6
10,44.0167,1.35,21,2,2,32.0,14,1,2
50,48.0833,-1.68333,13,2,1,31.0,11,2,4
10,43.4833,-1.48333,21,2,2,58.0,14,1,8
32,50.2667,1.8,17,1,1,63.0,14,3,4
4,48.0833,-1.68333,4,2,2,35.0,13,2,1
48,44.7833,-0.183333,21,1,1,90.0,14,4,2
23,43.25,2.33333,21,1,3,50.0,14,3,8
51,46.5833,0.333333,4,2,1,23.0,1,1,2
29,46.9,0.35,21,1,1,97.0,14,4,6
19,48.6333,0.15,8,2,1,57.0,11,4,1
42,46.6833,-1.51667,13,1,3,29.0,11,3,4
28,48.7333,2.33333,7,1,1,70.0,11,2,1
49,48.2306,4.30584,21,1,1,42.0,14,2,4
24,50.7,3.16667,21,1,1,46.0,8,1,2
16,48.65,2.41667,21,1,1,60.0,14,2,1
16,48.0833,-1.68333,21,2,4,73.0,14,3,2
5,49.0167,-0.75,2,1,4,41.0,15,4,1
42,48.0833,-1.68333,21,1,1,39.0,14,1,7
23,45.05,5.05,21,2,1,34.0,14,1,1
19,49.15,6.9,7,1,1,51.0,11,4,3
25,46.4833,-0.916667,21,1,3,37.0,14,4,2
18,43.6667,2.03333,21,1,3,35.0,14,4,2
22,48.8,2.18333,8,2,1,43.0,11,3,1
42,47.3167,5.01667,23,2,1,102.0,14,1,1
14,46.2917,-0.283333,7,2,1,55.0,11,3,1
32,46.3,4.83333,13,2,1,32.0,11,3,1
3,47.7333,3.4,2,1,1,42.0,15,1,3
38,48.6833,6.2,21,2,1,76.0,14,1,1
23,43.6,3.88333,21,2,2,44.0,14,1,4
49,46.5167,4.9,21,1,1,71.0,14,1,6
24,43.6,3.88333,21,2,1,39.0,14,2,1
41,47.3167,5.01667,4,2,1,80.0,11,2,1
14,49.25,4.03333,4,2,1,69.0,11,2,1
4,44.8,-0.616667,21,2,2,49.0,14,2,1
49,43.55,-1.38333,5,2,2,32.0,11,2,3
34,46.3833,6.55,15,2,1,65.0,11,4,6
20,45.4333,4.4,21,2,1,96.0,14,1,2
23,48.8833,0.233333,7,1,4,53.0,11,3,1
15,48.6667,5.9,21,1,1,22.0,14,1,2
38,43.4833,-1.48333,21,2,1,36.0,14,2,1
29,47.8667,3.86667,23,1,1,96.0,15,4,8
44,47.7362,5.32,9,1,1,66.0,8,1,1
26,48.0,2.75,21,2,1,36.0,14,1,4
7,47.8187,1.80417,21,1,4,61.0,14,2,2
51,49.8667,1.06667,5,1,4,33.0,11,2,1
22,50.6333,3.06667,13,2,2,43.0,11,4,1
44,45.3333,2.46667,21,1,1,68.0,8,3,8
40,43.1833,3.0,21,2,1,46.0,14,1,1
5,50.4667,3.4,21,2,1,62.0,14,1,3
50,50.6667,2.28333,21,2,3,42.0,14,1,3
38,43.5833,3.51667,21,1,4,38.0,14,4,2
17,45.1667,5.71667,21,1,1,71.0,14,2,4
13,48.75,3.98333,21,1,4,80.0,14,4,3
22,46.9333,-0.9,21,1,1,36.0,14,1,6
31,43.9333,0.616667,4,1,1,25.0,5,4,2
3,46.3167,6.3,21,2,2,38.0,15,4,2
28,48.535,2.21028,21,1,1,50.0,14,4,2
26,48.6,-1.8,8,1,1,53.0,11,4,2
30,48.4833,7.68333,21,1,1,76.0,14,4,3
6,43.4,1.73333,21,2,2,35.0,14,1,4
39,48.7,2.18333,21,2,1,36.0,14,1,1
3,49.3667,2.51667,21,1,3,49.0,14,3,2
3,47.9,1.96667,5,2,4,39.0,11,3,1
35,50.9833,2.125,21,2,2,56.0,14,1,4
16,49.4787,2.29361,21,1,1,16.0,12,3,3
44,49.5333,2.45,21,1,1,74.0,14,1,1
23,46.4833,0.816667,21,1,1,40.0,14,3,3
36,45.5167,5.26667,23,1,1,45.0,14,1,3
50,49.8667,1.06667,21,2,2,52.0,14,4,6
17,48.3,3.76667,21,1,1,32.0,14,3,3
42,49.3167,-0.00638889,4,1,1,89.0,2,4,1
30,43.7333,4.08333,8,1,1,36.0,11,3,2
47,45.4333,0.866667,17,1,1,38.0,14,4,2
38,48.45,1.01667,7,1,1,41.0,14,4,1
46,48.0833,-1.68333,21,2,1,67.0,14,1,1
41,47.3167,5.01667,21,2,2,48.0,14,2,3
18,48.6167,6.25,7,1,1,45.0,11,4,4
26,49.85,1.36667,21,2,1,65.0,14,3,1
19,45.9475,0.92139,21,2,2,36.0,14,3,2
2,50.15,1.86667,21,1,3,58.0,14,1,1
10,44.8333,4.9,13,1,1,33.0,11,3,1
15,48.75,7.56667,21,2,1,33.0,14,3,3
8,43.1833,3.0,21,1,3,34.0,14,1,1
13,43.3,-0.366667,4,2,1,73.0,5,2,4
27,49.0,2.16667,7,2,1,69.0,11,2,2
35,48.6167,2.6,4,1,1,69.0,2,2,1
40,48.8833,2.6,7,2,1,36.0,4,4,2
21,45.0667,2.31667,21,1,1,51.0,14,1,4
2,48.6,2.48333,21,2,1,40.0,14,1,1
3,50.7,3.16667,21,1,1,47.0,8,1,1
45,48.6833,6.2,4,2,1,57.0,3,2,1
46,49.3333,0.1,21,1,4,90.0,14,2,2
42,45.7833,0.383333,21,1,4,62.0,14,3,3
16,45.7667,4.88333,7,1,1,58.0,11,4,8
12,48.7333,1.36667,21,2,3,46.0,14,3,3
21,49.7167,2.88333,21,2,1,37.0,14,1,4
45,43.2333,3.11667,21,1,1,37.0,15,4,8
49,49.3333,6.05,21,2,2,71.0,14,1,2
36,45.6333,-1.03333,7,2,1,46.0,11,2,2
29,43.3,-0.366667,21,2,1,63.0,8,2,4
7,46.1667,-1.15,21,2,2,75.0,14,1,3
11,47.8167,1.08333,21,2,1,45.0,8,2,3
35,48.15,-1.68333,21,1,1,59.0,14,2,8
31,45.7672,5.00333,23,2,2,57.0,14,3,3
21,50.7,3.16667,21,1,1,67.0,8,3,1
22,49.65,-1.65,4,2,1,102.0,4,3,1
38,44.8333,4.9,21,2,1,43.0,15,4,6
44,44.2773,4.1975,21,1,3,36.0,14,2,6
31,43.5333,1.36667,21,2,1,73.0,14,1,4
48,50.4833,2.66667,21,2,2,33.0,14,1,1
51,45.4333,4.78333,21,1,2,40.0,14,2,3
20,46.9333,3.25,21,2,1,41.0,14,3,3
24,48.5,4.03333,8,1,1,58.0,11,3,3
8,50.6833,3.05,21,1,1,15.0,12,2,4
23,45.9333,-0.983333,4,2,1,74.0,1,3,8
41,43.75,5.08333,21,1,3,34.0,14,3,4
33,46.7833,-0.833333,21,1,1,95.0,8,3,1
37,50.6833,2.85,13,2,1,55.0,11,3,1
17,46.1333,-1.01667,21,2,1,66.0,14,2,1
45,49.4167,2.83333,21,2,5,36.0,15,2,2
46,43.8333,4.35,21,1,2,38.0,14,2,2
22,48.9833,2.23333,4,2,1,36.0,1,2,3
5,47.8167,7.25,21,1,1,92.0,14,3,3
45,45.55,4.11667,15,1,1,30.0,11,2,2
39,47.65,0.15,13,1,4,29.0,11,4,3
16,48.0833,-1.68333,21,2,1,69.0,14,1,1
2,49.1,7.05,21,2,2,67.0,14,1,3
37,46.6,1.81667,25,1,1,46.0,14,3,8
48,48.0,0.2,21,2,2,41.0,14,3,2
51,48.6667,7.71667,21,1,1,58.0,14,2,2
53,45.4333,4.4,21,2,2,56.0,14,1,2
28,45.7,5.83333,7,1,1,51.0,11,4,2
47,47.4833,0.883333,21,1,1,102.0,14,4,2
33,44.4833,-1.075,21,1,3,56.0,14,4,2
49,42.6114,9.3539,21,1,1,37.0,14,1,3
20,45.4667,4.5,21,1,1,33.0,14,3,8
10,47.9,6.06667,23,1,1,37.0,14,1,6
4,47.8653,2.66056,21,1,4,57.0,15,4,2
11,47.6667,-2.75,21,2,1,50.0,14,1,7
23,49.5,1.3,7,2,1,47.0,11,4,2
17,45.75,-0.633333,5,2,1,94.0,11,2,2
12,48.9833,1.71667,21,2,1,35.0,14,1,2
24,49.3,2.05,21,1,1,53.0,8,4,8
40,48.9833,2.26667,7,2,4,56.0,11,2,1
20,48.1667,-2.75,23,2,1,73.0,14,2,1
52,43.2333,0.083333,21,2,2,41.0,14,1,4
51,49.1167,1.45,21,1,3,29.0,14,2,1
6,42.6333,2.86667,21,2,1,74.0,14,1,1
28,49.1833,6.9,21,2,1,78.0,14,1,1
25,43.2667,-0.35,21,2,1,69.0,8,2,4
35,48.7333,2.73333,7,1,1,36.0,11,3,4
51,47.8,0.916667,21,2,1,31.0,14,1,3
27,46.9833,3.16667,5,2,2,31.0,4,3,2
24,45.8667,6.13333,21,2,1,71.0,14,1,1
8,48.5,-2.71667,21,2,1,87.0,14,2,7
32,47.9333,6.96667,7,1,1,46.0,11,4,8
15,46.3,4.31667,21,1,1,34.0,14,3,2
51,46.2,6.68333,21,2,2,51.0,15,4,2
43,48.5833,7.75,23,1,1,37.0,14,1,4
22,48.6,-4.11667,21,1,1,62.0,14,1,1
42,49.8667,2.51667,25,1,1,53.0,14,4,3
19,48.9667,2.18333,7,2,1,52.0,11,4,2
17,43.6,3.88333,21,2,1,79.0,14,2,4
46,45.75,3.23333,17,1,1,54.0,14,1,1
27,48.4667,3.43333,21,1,1,33.0,14,3,2
29,48.6667,2.35,21,1,5,40.0,8,1,1
39,46.6667,-1.56667,5,2,1,29.0,11,3,3
30,48.8167,3.01667,10,1,1,33.0,14,1,1
27,44.15,-0.733333,21,1,1,34.0,14,3,8
18,46.0667,4.71667,21,1,1,44.0,14,2,1
33,49.25,1.83333,7,1,1,54.0,11,4,4
19,46.7833,-0.833333,7,1,1,44.0,11,4,1
34,48.4833,4.48333,21,1,1,59.0,14,4,2
48,47.8833,7.23333,21,2,2,90.0,14,1,1
49,48.5167,3.6,21,1,1,69.0,14,4,3
5,50.0667,2.05,21,1,1,61.0,14,3,3
25,43.3583,-1.7,21,1,1,33.0,14,2,6
45,48.5333,7.71667,21,2,2,51.0,14,2,2
34,48.25,3.38333,21,1,1,58.0,14,4,2
52,43.35,1.26667,21,1,3,48.0,15,4,2
37,47.2833,0.783333,7,1,1,39.0,11,4,1
20,46.9167,2.45,21,1,1,65.0,15,4,8
15,49.05,2.1,5,2,2,31.0,11,3,2
9,48.8333,3.75,21,1,3,38.0,15,4,3
48,48.7,2.18333,21,1,1,34.0,14,2,2
51,49.5,0.133333,21,2,2,33.0,14,2,1
49,45.7,4.86667,21,2,5,63.0,14,1,6
36,50.0333,2.11667,21,2,1,44.0,14,1,1
50,47.3667,0.733333,21,2,4,66.0,14,2,1
20,43.45,-0.1,23,2,1,45.0,15,4,2
30,47.65,6.6,23,1,1,59.0,14,1,4
30,45.1667,4.81667,21,2,1,69.0,14,1,3
30,48.6833,3.43333,21,1,3,73.0,14,4,3
27,49.8667,1.06667,21,1,1,93.0,14,3,4
32,49.1333,6.16667,21,2,2,64.0,14,1,1
23,48.8167,7.78333,21,1,1,66.0,15,3,2
30,49.05,2.21667,7,1,1,36.0,11,4,1
50,45.8333,1.48333,21,1,3,97.0,14,4,8
44,45.2833,4.16667,21,1,1,84.0,14,3,4
12,45.05,5.05,21,2,1,82.0,14,2,2
38,50.6667,3.08333,14,2,4,35.0,11,4,2
25,48.8,1.73333,10,1,1,69.0,14,3,8
45,50.6333,3.06667,21,2,1,56.0,14,2,2
21,48.25,7.18333,7,1,1,46.0,11,4,3
4,48.65,6.23333,21,2,1,37.0,14,2,7
22,45.7667,4.88333,21,2,1,48.0,14,1,1
41,48.2833,-2.71667,21,1,1,63.0,14,4,1
49,47.1833,5.3,21,1,3,45.0,14,4,2
25,45.1667,5.71667,7,2,1,59.0,11,2,1
14,44.4,0.716667,21,2,1,66.0,8,3,2
27,50.4167,2.93333,21,2,1,69.0,14,1,1
11,43.7667,0.3,21,1,1,86.0,14,4,3
27,46.9667,-0.216667,21,2,1,40.0,14,1,1
20,49.35,2.71667,21,1,1,39.0,8,3,3
40,48.6833,6.2,21,2,1,40.0,14,1,1
43,47.7167,6.08333,10,1,1,49.0,14,1,1
29,45.7833,3.08333,21,2,1,47.0,8,2,2
33,41.675,8.90417,21,2,1,35.0,14,4,3
28,45.1833,5.66667,7,2,1,67.0,11,4,2
4,49.6509,2.04917,13,2,1,54.0,11,3,3
35,46.3833,-1.2,21,1,3,37.0,14,1,1
12,50.4333,2.98333,23,1,1,67.0,14,1,7
39,45.7167,4.8,8,2,4,67.0,11,4,3
50,45.4333,4.4,13,2,1,42.0,11,2,4
16,49.5667,2.3,13,2,1,32.0,11,2,4
38,45.1167,5.0,21,1,1,54.0,14,4,2
28,43.6,1.43333,13,2,2,72.0,11,2,2
26,43.1333,5.98333,21,1,1,78.0,14,2,7
43,48.0833,-1.68333,13,2,2,47.0,11,2,1
35,46.3667,6.48333,7,2,2,73.0,11,3,1
6,43.0167,3.05,21,2,1,80.0,14,3,3
21,47.4667,1.3,21,2,5,40.0,14,4,2
50,44.4833,-1.075,21,1,3,44.0,14,1,3
44,47.3167,5.01667,8,2,2,44.0,11,2,3
13,48.55,3.78333,21,2,2,34.0,14,1,1
3,48.9833,2.18333,5,2,2,33.0,11,2,2
25,44.65,1.56667,21,1,1,34.0,14,4,3
28,46.3167,-0.466667,13,2,1,34.0,11,2,8
3,45.4667,4.35,21,2,1,63.0,14,1,1
45,50.95,1.83333,21,2,3,62.0,14,1,1
24,51.05,2.36667,21,2,2,35.0,14,1,2
40,49.2667,1.88333,3,1,1,71.0,14,2,6
7,49.6509,2.04917,21,2,2,38.0,15,3,4
45,48.7167,1.36667,21,2,4,67.0,14,1,2
8,47.5167,-0.466667,21,1,1,58.0,14,3,4
11,49.3667,6.16667,21,2,1,44.0,14,1,2
36,49.6333,2.3,21,2,1,83.0,14,3,2
10,43.0,2.81667,12,1,1,33.0,11,3,2
36,49.6509,2.04917,8,2,1,56.0,11,4,2
38,45.6833,4.88333,21,2,1,36.0,14,1,2
44,48.6833,2.38333,21,2,2,42.0,14,2,7
9,49.2833,-0.005,21,1,1,71.0,14,4,1
36,47.6667,6.21667,21,1,1,31.0,14,3,3
30,46.8833,3.46667,21,1,1,60.0,14,1,1
38,48.7667,7.95,7,2,1,41.0,11,3,1
23,43.1167,5.93333,21,2,1,67.0,8,1,1
45,43.6,3.88333,21,2,1,78.0,14,1,2
34,48.4833,6.73333,17,1,3,73.0,8,3,2
46,44.0333,2.5,13,1,1,30.0,11,4,3
28,48.7,2.5,21,2,1,80.0,14,1,1
15,48.755,0.0694444,21,1,1,65.0,14,3,8
10,49.85,2.63333,21,1,3,62.0,14,3,3
48,48.7333,2.21667,5,2,1,31.0,11,2,3
25,43.8333,3.91667,21,1,1,52.0,14,2,3
14,48.6167,2.5,7,2,1,36.0,11,3,1
53,49.3,1.88333,21,1,1,77.0,14,3,1
7,42.6833,2.88333,5,1,3,31.0,11,2,2
25,45.6333,-1.03333,25,2,2,37.0,8,1,4
41,43.1833,2.45,21,1,3,62.0,14,4,3
32,43.8333,4.35,21,2,1,82.0,14,2,1
29,46.8,1.63333,7,1,3,37.0,11,3,2
51,48.8833,2.11667,21,2,2,38.0,14,2,4
44,43.7,1.41667,21,2,1,63.0,14,2,3
37,48.9333,2.86667,15,1,1,67.0,11,3,4
41,43.5667,-1.43333,23,1,1,34.0,14,3,3
47,48.7333,0.933333,21,1,3,53.0,14,4,3
49,47.2333,0.7,21,1,3,50.0,14,3,2
50,49.2,6.0,21,1,1,64.0,14,2,1
47,45.0333,-0.45,21,1,1,53.0,14,3,2
12,47.5284,-0.611944,7,2,1,44.0,11,4,1
2,45.7167,4.8,21,1,2,46.0,14,1,7
28,46.5,-1.78333,5,2,1,31.0,11,3,1
37,45.6167,4.5,21,1,3,36.0,15,4,2
43,50.3833,3.61667,21,2,2,57.0,14,1,1
15,48.9333,2.61667,21,2,2,47.0,14,1,1
42,49.0333,-0.983333,21,2,1,91.0,14,1,3
26,47.8667,-0.666667,23,1,1,35.0,14,3,3
8,49.4333,2.33333,21,1,3,75.0,14,2,7
23,48.9833,2.26667,21,2,1,20.0,14,1,1
23,43.8333,4.35,21,2,1,60.0,14,3,7
36,51.05,2.36667,21,2,1,38.0,14,1,1
24,45.4333,4.88333,21,1,1,76.0,14,1,6
38,43.4167,-0.333333,21,1,1,33.0,14,4,6
24,50.35,3.05,21,1,1,62.0,8,4,3
20,43.4167,6.76667,21,2,1,27.0,14,1,2
33,47.75,7.36667,13,2,1,33.0,11,3,4
52,45.6167,6.28333,21,1,1,56.0,14,3,2
32,49.4,6.28333,21,1,3,48.0,8,4,8
27,45.9333,-0.983333,21,2,1,55.0,14,1,8
45,45.6917,4.93333,13,2,2,40.0,11,2,1
25,48.0167,0.266667,21,1,3,37.0,14,3,2
9,44.5667,4.75,5,1,3,45.0,11,4,6
24,43.7333,1.38333,21,1,1,36.0,14,3,6
49,48.6,-2.03333,17,1,3,50.0,14,3,1
24,48.5833,7.75,21,2,1,52.0,14,1,1
37,44.8,-0.616667,21,1,1,42.0,14,2,8
10,46.1,5.93333,21,1,1,60.0,14,3,1
45,45.6667,4.95,21,1,1,45.0,14,3,4
4,45.7833,4.93333,21,1,2,39.0,14,2,2
26,50.3667,3.36667,21,2,1,41.0,14,1,2
17,49.25,2.58333,21,2,1,48.0,14,4,3
47,48.6,7.75,20,2,1,41.0,14,1,2
42,48.75,4.56667,21,1,4,47.0,8,4,3
37,49.1333,6.16667,4,2,1,64.0,5,4,2
36,47.9667,3.51667,21,1,1,88.0,8,3,2
37,49.0167,3.03333,8,2,1,32.0,4,4,1
38,50.9333,2.08333,21,1,2,36.0,14,4,2
20,48.5667,2.61667,21,1,1,67.0,14,3,8
26,50.95,1.83333,13,2,1,48.0,11,2,1
23,43.3,-0.4,21,2,1,58.0,14,2,1
40,50.7,3.16667,21,1,1,64.0,8,1,1
1,49.05,2.1,21,2,1,51.0,8,3,2
23,48.2,6.43333,23,1,1,46.0,14,1,1
5,47.3833,0.683333,21,2,1,52.0,14,1,8
9,47.2,-2.03333,21,1,1,54.0,14,1,7
23,48.2667,7.45,21,1,1,57.0,8,4,1
2,48.6,7.75,21,2,1,68.0,14,2,1
35,42.875,-0.558333,10,1,1,48.0,14,3,8
36,46.3167,-0.583333,21,1,1,96.0,14,4,8
26,49.0333,-0.983333,13,1,1,70.0,11,3,4
11,43.7667,6.45,21,1,1,39.0,14,1,1
1,44.6343,-1.13704,5,1,1,35.0,11,4,3
3,48.7,2.5,21,2,1,37.0,14,1,2
47,48.7833,2.0,21,2,1,55.0,14,1,7
39,43.7333,4.2,8,2,1,36.0,11,4,1
3,48.0589,5.05695,5,1,3,32.0,11,4,3
6,43.8333,4.35,21,2,1,84.0,8,3,1
47,47.5,0.783333,21,2,4,40.0,14,4,6
18,49.3833,5.75,7,1,1,40.0,11,3,1
29,46.1667,-1.15,21,2,1,68.0,14,2,1
2,45.6833,5.03333,10,1,3,41.0,14,2,8
3,49.2,-0.3,21,2,1,56.0,14,1,1
2,48.65,6.18333,21,1,1,56.0,14,2,2
42,45.7,4.86667,21,1,1,45.0,14,1,4
14,49.1833,-0.35,21,2,1,49.0,14,1,1
17,49.7,2.83333,21,1,4,36.0,14,3,1
23,48.8,2.13333,21,2,1,64.0,14,3,4
35,47.9833,2.7,23,2,1,81.0,8,1,2
18,47.2167,-1.55,12,2,1,31.0,5,4,4
36,48.7503,0.581111,13,2,1,33.0,11,3,8
27,42.6833,2.88333,21,2,1,52.0,14,2,1
7,43.4833,-1.56667,21,2,3,46.0,14,2,2
14,48.6333,4.95,21,2,1,89.0,14,2,4
2,43.5667,2.225,23,1,1,66.0,14,4,2
32,49.1078,3.7375,23,2,2,53.0,15,4,8
3,44.8667,-0.533333,7,1,2,42.0,11,2,2
27,48.9833,2.33333,10,2,1,56.0,14,1,1
18,44.0333,4.38333,7,1,1,36.0,11,4,3
37,50.5667,2.91667,8,2,1,57.0,11,3,1
44,43.6931,4.61056,8,2,2,30.0,11,4,2
47,43.1,5.88333,13,2,1,33.0,11,2,1
37,49.05,-1.43333,21,1,1,35.0,14,1,6
